Math,48,5,1,21,4.428571428571429,93
Math,49,2,1,5,6.8,34
Math,4,5,2,5,5.0,25
Math,50,2,1,3,4.0,12
Math,51,2,1,9,5.555555555555555,50
Math,52,3,1,12,12.083333333333334,145
Math,53,3,1,3,3.3333333333333335,10
Math,54,3,1,6,4.166666666666667,25
Math,55,3,1,3,18.333333333333332,55
Math,58,2,1,29,7.655172413793103,222
Math,59,3,1,4,6.0,24
Math,5,3,1,3,2.3333333333333335,7
Math,61,3,1,22,5.590909090909091,123
Math,62,2,1,7,4.857142857142857,34
Math,63,3,1,19,4.684210526315789,89
Math,64,3,1,17,4.294117647058823,73
Math,65,5,1,9,3.0,27
Math,66,5,2,35,4.6,161
Math,67,4,1,18,2.1666666666666665,39
Math,68,4,2,24,3.0416666666666665,73
Math,69,3,1,3,9.0,27
Math,6,14,6,31,3.032258064516129,94
Math,70,3,1,3,3.6666666666666665,11
Math,71,7,2,8,20.25,162
Math,72,3,1,5,3.8,19
Math,73,3,1,5,4.6,23
Math,74,6,4,8,4.5,36
Math,75,3,1,3,2.6666666666666665,8
Math,76,3,1,20,8.2,164
Math,77,6,2,18,6.222222222222222,112
Math,78,3,1,5,21.6,108
Math,79,3,1,4,7.75,31
Math,7,3,1,8,11.625,93
Math,80,3,1,3,17.333333333333332,52
Math,81,3,1,6,9.0,54
Math,82,3,1,3,9.0,27
Math,83,3,1,7,11.571428571428571,81
Math,84,3,1,27,5.925925925925926,160
Math,85,5,2,10,3.4,34
Math,86,3,1,16,6.375,102
Math,87,3,1,3,8.333333333333334,25
Math,88,3,1,27,5.037037037037037,136
Math,89,2,1,4,5.0,20
Math,8,3,1,8,3.25,26
Math,90,2,1,4,8.75,35
Math,91,3,1,3,10.0,30
Math,92,3,1,16,12.75,204
Math,93,3,1,10,3.1,31
Math,94,3,1,3,2.6666666666666665,8
Math,96,3,1,3,5.0,15
Math,97,4,1,17,4.529411764705882,77
Math,98,5,2,5,6.8,34
Math,99,5,1,18,7.166666666666667,129
Math,9,3,1,3,7.666666666666667,23
Mockito,10,2,1,14,5.428571428571429,76
Mockito,11,2,1,7,11.857142857142858,83
Mockito,12,2,1,5,4.8,24
Mockito,13,2,1,5,3.0,15
Mockito,14,4,1,7,10.285714285714286,72
Mockito,15,10,2,18,18.22222222222222,328
Mockito,16,5,2,7,10.142857142857142,71
Mockito,17,6,3,12,7.5,90
Mockito,18,2,1,9,5.666666666666667,51
Mockito,19,6,1,15,6.466666666666667,97
Mockito,20,2,0,12,5.833333333333333,70
Mockito,21,2,1,8,4.875,39
Mockito,22,2,1,3,5.666666666666667,17
Mockito,23,5,1,19,6.368421052631579,121
Mockito,24,3,2,7,5.571428571428571,39
Mockito,25,11,4,41,26.4390243902439,1084
Mockito,26,7,4,45,3.911111111111111,176
Mockito,27,2,1,5,8.4,42
Mockito,28,4,1,22,4.409090909090909,97
Mockito,29,2,1,6,4.666666666666667,28
Mockito,2,4,2,13,5.538461538461538,72
Mockito,30,3,1,39,2.5384615384615383,99
Mockito,31,2,1,15,2.8666666666666667,43
Mockito,32,2,1,3,14.0,42
Mockito,33,2,1,2,48.0,96
Mockito,34,5,2,15,4.0,60
Mockito,35,4,1,8,2.75,22
Mockito,37,7,2,16,7.4375,119
Mockito,38,3,2,3,15.666666666666666,47
Mockito,3,1,0,11,6.909090909090909,76
Mockito,4,3,2,21,6.190476190476191,130
Mockito,5,4,2,27,9.851851851851851,266
Mockito,6,7,3,39,3.5641025641025643,139
Mockito,7,3,2,7,5.285714285714286,37
Mockito,8,2,1,3,4.333333333333333,13
Mockito,9,2,1,4,11.0,44
Time,10,4,0,11,7.0,77
Time,11,4,0,4,10.0,40
Time,12,5,0,24,5.833333333333333,140
Time,13,3,0,6,5.5,33
Time,14,3,0,8,12.125,97
Time,15,3,0,7,23.714285714285715,166
Time,16,3,0,16,7.5,120
Time,17,3,0,13,6.0,78
Time,18,3,0,4,10.5,42
Time,19,3,0,7,5.571428571428571,39
Time,1,2,0,3,4.666666666666667,14
Time,20,3,0,5,4.6,23
Time,24,3,0,7,12.285714285714286,86
Time,25,3,0,13,9.0,117
Time,26,8,0,23,8.695652173913043,200
Time,27,3,0,3,12.333333333333334,37
Time,2,4,0,7,5.714285714285714,40
Time,3,4,0,29,8.068965517241379,234
Time,4,4,0,5,5.8,29
Time,5,3,0,7,9.571428571428571,67
Time,6,4,0,10,17.8,178
Time,7,3,0,7,11.714285714285714,82
Time,8,3,0,10,6.4,64
Time,9,3,0,19,2.210526315789474,42
